RecArt;SHAK_code;DatoStart;DatoChange;DatoEnd;Codetext;Agrp;Bgrp;Cgrp;SKS;Egrp;Aval;Bval;Cval;Dval;Inclusion;ExtraReg
afd;1301141;19910101;19910101;19941231;FLYVEMEDICINSK KLINIK;1.0;44.0;46.0;;;;;;;;
afd;1301141;19950101;20190829;20190906;Flyvemedicinsk klinik;1.0;44.0;46.0;;SKS;;;;3.0;;
afd;1301149;20140101;20190829;20190906;Flyvemedicinsk Center GLO;1.0;44.0;46.0;;SKS;;;;3.0;;
afd;130115;20060101;20250527;20260630;Klinisk Immunologisk Afdeling, KI;;;;;SKS;;;;3.0;;
afd;1301151;19760401;19760401;19821231;BLODBANK OG BLODTYPESER.AFD.BL;62.0;;;;;;;;;;
afd;1301151;19830101;19830101;19941231;KL.IMMUNOL.AFD.KI,BLODBANK;62.0;;;;;;;;;;
afd;1301151;19950101;20250527;20260630;Kl. immunol. afd. KI, blodbank;62.0;;;;SKS;;;;3.0;;
afd;1301152;19760401;19760401;19821231;VÆVSTYPELABORATORIUM;62.0;;;;;;;;;;
afd;1301152;19830101;19830101;19941231;KL.IMMUNOL.AFD.KI,VÆVSTYPELAB.;62.0;;;;;;;;;;
afd;1301152;19950101;20250527;20260630;Kl. immunol. afd. KI, vævstypelab.;62.0;;;;SKS;;;;3.0;;
afd;130116;20060101;20250527;20260630;Klinik for Fysiologi og Nuklearmedicin, KF;;;;;SKS;;;;3.0;;
afd;1301160;19760401;19760401;19781231;NUCLEARMEDICINSK AFDELING NU;61.0;;;;;;;;;;
afd;1301161;19790101;19790101;19821231;NUKLEARMED. AFD. NU;61.0;;;;;;;;;;
afd;1301161;19830101;19830101;19841231;KLIN.FYS./NUKL.MED.AFD. KF;61.0;;;;;;;;;;
afd;1301161;19850101;19850101;19941231;KLIN.FYS./NUCL.MED. RH.AFD. KF;61.0;;;;;;;;;;
afd;1301161;19950101;19991124;19991231;KLIN.FYS./NUCL.MED. RH.AFD. KF;61.0;;;;SKS;;;;3.0;;
afd;1301161;20000101;20250527;20260630;Klin. fys/nuklearmed. klinik KF;61.0;;;;SKS;;;;3.0;;
afd;1301162;19850101;19850101;19891231;KLIN.FYS./NUKL.STRANDB.AFD.KF;61.0;;;;;;;;;;
afd;1301163;19850101;19850101;19871230;SCINTIGRAFILAB.STRANDB.AFD.KF;61.0;;;;;;;;;;
afd;1301164;19850101;19850101;19871230;ULTRALYDLAB. STRANDB. AFD. KF;61.0;;;;;;;;;;
afd;130116A;20140101;20250527;20260630;Kl. f. fysio./nuklearmed. GLO;61.0;;;;SKS;;;;3.0;;
afd;130117;20060101;20250527;20260630;Klinisk Biokemisk Afdeling, KB;;;;;SKS;;;;3.0;;
afd;1301170;19760401;19760401;19781231;KLINISK-KEMISK AFDELING CL;60.0;;;;;;;;;;
afd;1301171;19790101;19790101;19821231;KLINISK-KEMISK AFD. CL;60.0;;;;;;;;;;
afd;1301171;19830101;19830101;19841231;KLINISK-KEMISK AFD. CL;60.0;;;;;;;;;;
afd;1301171;19850101;19850101;19851231;KL.-KEMISK AFD. CKOMP.;60.0;;;;;;;;;;
afd;1301171;19860101;19860101;19941231;KLINISK BIOKEMISK AFDELING KB;60.0;;;;;;;;;;
afd;1301171;19950101;20250527;20260630;Klinisk biokemisk afdeling KB;60.0;;;;SKS;;;;3.0;;
afd;1301172;19850101;19850101;19891231;KLINISK-KEMISK AFD. KK SYDKOMP;60.0;;;;;;;;;;
afd;1301173;19850101;19850101;19891231;KLINISK-KEMISK AFD.KK,STRANDB.;60.0;;;;;;;;;;
afd;1301174;19850101;19850101;19891231;KLINISK-KEMISK AFD.KK,TAGENSV.;60.0;;;;;;;;;;
afd;1301179;20230101;20250527;20260630;Blodprøvetagning KB9;60.0;;;;SKS;;;;3.0;;
afd;130117A;20140101;20250527;20260630;Klinisk Biokemisk Afdeling GLO;60.0;;;;SKS;;;;3.0;;
afd;130117B;20140101;20220314;20220322;Genomisk Medicin KB;60.0;68.0;65.0;;SKS;;;;3.0;;
afd;130117M;20250101;20250527;20260630;Molekylær Genetik;60.0;;;;SKS;;;;3.0;;
afd;1301180;19760401;19760401;19781231;KLINISK-KEMISK AFDELING ML;60.0;;;;;;;;;;
afd;1301181;19790101;19790101;19821231;KLINISK-KEMISK AFD. ML;60.0;;;;;;;;;;
afd;1301181;19830101;19830101;19851231;KLINISK-KEMISK AFD. ML;60.0;;;;;;;;;;
afd;130119;20060101;20250527;20260630;Neurofysiologisk Klinik, NF;;;;;SKS;;;;3.0;;
afd;1301190;19760401;19760401;19781231;NEUROFYSIOLOGISK LAB. NF;64.0;;;;;;;;;;
afd;1301191;19790101;19790101;19821231;NEUROFYSIOLOGISK LAB. NF;64.0;;;;;;;;;;
afd;1301191;19830101;19830101;19901231;NEUROFYSIOLOGISK LAB. NF;64.0;;;;;;;;;;
afd;1301191;19910101;19910101;19941231;NEUROFYSIOLOGISK LAB. NF;64.0;;;;;;;;;;
afd;1301191;19950101;19991124;19991231;NEUROFYSIOLOGISK LAB. NF;64.0;;;;SKS;;;;3.0;;
afd;1301191;20000101;20250527;20260630;Neurofysiologisk klinik NF;64.0;;;;SKS;;;;3.0;;
afd;1301192;19880101;19880101;19901231;ELEKTROENCEFALOGRAFI (EEG)LAB;64.0;;;;;;;;;;
afd;1301192;19910101;19910101;19941231;ELEKTROENCEFALOGRAFI (EEG)LAB;64.0;;;;;;;;;;
afd;1301192;19950101;19991124;19991231;ELEKTROENCEFALOGRAFI (EEG)LAB;64.0;;;;SKS;;;;3.0;;
afd;1301192;20000101;20130620;20130630;Neurofysiologisk klinik NF, EEG-laboratorium;64.0;;;;SKS;;;;3.0;;
afd;1301193;19880101;19880101;19901231;EVOKED POTENTIALS LABORATORIUM;64.0;;;;;;;;;;
afd;1301193;19910101;19910101;19941231;EVOKED POTENTIALS LABORATORIUM;64.0;;;;;;;;;;
afd;1301193;19950101;19991124;19991231;EVOKED POTENTIALS LABORATORIUM;64.0;;;;SKS;;;;3.0;;
afd;1301193;20000101;20130620;20130630;Neurofysiologisk klinik NF, Evoked Potentials lab.;64.0;;;;SKS;;;;3.0;;
afd;1301194;19880101;19880101;19901231;ELEKTROMYOGRAFI (EMG) LAB;64.0;;;;;;;;;;
afd;1301194;19910101;19910101;19941231;ELEKTROMYOGRAFI (EMG) LAB;64.0;;;;;;;;;;
afd;1301194;19950101;19991124;19991231;ELEKTROMYOGRAFI (EMG) LAB;64.0;;;;SKS;;;;3.0;;
afd;1301194;20000101;20130620;20130630;Neurofysiologisk klinik NF, EMG-laboratorium;64.0;;;;SKS;;;;3.0;;
afd;1301196;20140101;20250527;20260630;Neurofysiologisk Kl. amb. GLO;64.0;;;;SKS;;;;3.0;;
afd;1301197;20140101;20250527;20260630;Dansk Center f. Søvnmed. GLO;64.0;;;;SKS;;;;3.0;;
afd;1301199;20140101;20250527;20260630;Neurofysiologisk Kl. senge GLO;64.0;;;;SKS;;;;3.0;;
afd;1301200;19760401;19760401;19781231;TUBERKULOSESTATION;10.0;;;;;;;;;;
afd;1301201;19790101;19790101;19821231;TUBERKULOSESTATION;10.0;;;;;;;;;;
afd;1301201;19830101;19830101;19831231;TUBERKULOSESTATION;10.0;;;;;;;;;;
afd;130121;20060101;20250527;20260630;Hjerne- og Nervekirurgi, NK;;;;;SKS;;;;3.0;;
afd;1301210;19760401;19760401;19781231;NEUROKIRURGISK AFDELING NK;40.0;;;;;;;;;;
afd;1301211;19790101;19790101;19821231;NEUROKIRURGISK AFD. NK;40.0;;;;;;;;;;
afd;1301211;19830101;19830101;19901231;NEUROKIRURGISK AFD. NK;40.0;;;;;;;;;;
afd;1301211;19910101;19910101;19941231;NEUROKIRURGISK AFD. NK;40.0;;;;;;;;;;
afd;1301211;19950101;19991124;19991231;NEUROKIRURGISK AFD. NK;40.0;;;;SKS;;;;3.0;;
afd;1301211;20000101;20250527;20260630;Neurokirurgisk klinik NK, heldøgn;40.0;;;;SKS;;;;3.0;;
afd;1301212;19850101;19850101;19891231;NEUKIR.AFD. NK, PARAPLEGIAFSN.;40.0;;;;;;;;;;
afd;1301212;20040101;20211008;20211016;Neurokirurgisk klinik NK, heldøgn;84.0;;;;SKS;;;;3.0;;
afd;1301213;20240101;20250527;20260630;Hjerne- og Nervekirurgi, Seng NK3;40.0;84.0;;;SKS;;;;3.0;;
afd;1301217;19790101;19790101;19821231;NEUROENDOKRINOLOGISK AMB.;40.0;;;;;;;;;;
afd;1301217;19830101;19830101;19901231;NEUROENDOKRINOLOGISK AMB.;40.0;;;;;;;;;;
afd;1301217;19910101;19910101;19911231;NEUROENDOKRINOLOGISK AMB.;40.0;;;;;;;;;;
afd;1301219;19770101;19770101;19781231;NEUROKIRURGISK AMBULATORIUM NK;40.0;;;;;;;;;;
afd;1301219;19790101;19790101;19821231;NEUROKIRURGISK AMB. NK;40.0;;;;;;;;;;
afd;1301219;19830101;19830101;19901231;NEUROKIRURGISK AMB. NK;40.0;;;;;;;;;;
afd;1301219;19910101;19910101;19941231;NEUROKIRURGISK AMB. NK;40.0;;;;;;;;;;
afd;1301219;19950101;19991124;19991231;NEUROKIRURGISK AMB. NK;40.0;;;;SKS;;;;3.0;;
afd;1301219;20000101;20250527;20260630;Hjerne- og Nervekirurgi, Klinik NK9;40.0;;;;SKS;;;;3.0;;
afd;130122;20060101;20250527;20260630;Neurologisk Klinik, N;;;;;SKS;;;;3.0;;
afd;1301220;19760401;19760401;19781231;NEUROMEDICINSK AFDELING N;20.0;;;;;;;;;;
afd;1301221;19790101;19790101;19821231;NEUROMEDICINSK AFD. N;20.0;;;;;;;;;;
afd;1301221;19830101;19830101;19901231;NEUROMEDICINSK AFD. N;20.0;;;;;;;;;;
afd;1301221;19910101;19910101;19941231;NEUROLOGISK AFDELING N;20.0;;;;;;;;;;
afd;1301221;19950101;19991124;19991231;NEUROLOGISK AFDELING N;20.0;;;;SKS;;;;3.0;;
afd;1301221;20000101;20250527;20260630;Neurologisk klinik N, heldøgn;20.0;;;;SKS;;;;3.0;;
afd;1301222;19970101;19991124;19991231;NEUROANÆST.,NAN, ANÆSTESIAFS.;20.0;84.0;;;SKS;;;;3.0;;
afd;1301222;20000101;20250527;20260630;Neuroanæstesiologisk klinik NAN, int. terapiafsnit;20.0;84.0;;;SKS;;;;3.0;;
afd;1301223;19970101;19971117;19971231;NEUROANÆST.,NAN, INTENSIVAFS.;20.0;84.0;;;SKS;;;;3.0;;
afd;1301224;19970101;19991124;19991231;NEUROANÆST.,NAN, SMERTECENTER;20.0;84.0;;;SKS;;;;3.0;;
afd;1301224;20000101;20211008;20211016;Neuroanæstesiologisk klinik NAN, smertecenter;20.0;84.0;;;SKS;;;;3.0;;
afd;1301225;19870101;19870101;19901231;NEUROMED.SKLEROSEKLINIK AMB. N;20.0;;;;;;;;;;
afd;1301225;19910101;19910101;19941231;NEUROLOG.SKLEROSEKLINIK AMB. N;20.0;;;;;;;;;;
afd;1301225;19950101;19991124;19991231;NEUROLOG.SKLEROSEKLINIK AMB. N;20.0;;;;SKS;;;;3.0;;
afd;1301225;20000101;20220314;20220322;Neurologisk klinik N, skleroseambulatorium;20.0;;;;SKS;;;;3.0;;
afd;1301226;19840101;19840101;19841231;NEUROMED.AFD.N,DELDØGNAFSNIT;20.0;;;;;;;;;;
afd;1301226;19980101;19991124;19991231;NEUROLOGISK EPILEPSIKLINIK;20.0;;;;SKS;;;;3.0;;
afd;1301226;20000101;20250527;20260630;Neurologisk klinik N, epilepsiambulatorium;20.0;;;;SKS;;;;3.0;;
afd;1301227;19800101;19800101;19811231;NEUROONKOLOGISK AMB. N;20.0;;;;;;;;;;
afd;1301227;19850101;19850101;19901231;NEUROONKOLOGISK AMBULATORIUM N;20.0;;;;;;;;;;
afd;1301227;19910101;19910101;19941231;NEUROONKOLOGISK AMBULATORIUM N;20.0;;;;;;;;;;
afd;1301227;19950101;19950101;19961231;NEUROONKOLOGISK AMBULATORIUM N;20.0;;;;;;;;;;
afd;1301227;19980101;19991124;19991231;DEMENSKLINIK;20.0;;;;SKS;;;;3.0;;
afd;1301227;20000101;20250527;20260630;Neurologisk klinik N, hukommelsesklinik;20.0;;;;SKS;;;;3.0;;
afd;1301229;19770101;19770101;19781231;NEUROMEDICINSK AMBULATORIUM;20.0;;;;;;;;;;
afd;1301229;19790101;19790101;19821231;NEUROMEDICINSK AMB. N;20.0;;;;;;;;;;
afd;1301229;19830101;19830101;19901231;NEUROMEDICINSK AMB. N;20.0;;;;;;;;;;
afd;1301229;19910101;19910101;19941231;NEUROLOGISK AMBULATORIUM N;20.0;;;;;;;;;;
afd;1301229;19950101;19991124;19991231;NEUROLOGISK AMBULATORIUM N;20.0;;;;SKS;;;;3.0;;
afd;1301229;20000101;20250527;20260630;Neurologisk klinik N, ambulatorium;20.0;;;;SKS;;;;3.0;;
afd;130122A;20010101;20040106;20031231;Respirationscenter Øst, heldøgn;84.0;;;;SKS;;;;3.0;;
afd;130122A;20040101;20041029;20041231;Respirationscenter Øst, heldøgn;84.0;;;;SKS;;;;3.0;;
afd;130122B;20140101;20250527;20260630;Neurologisk Kl. senge GLO;20.0;;;;SKS;;;;3.0;;
afd;130122C;20230101;20250527;20260630;Neurologisk Akut Modtagelse GLO, amb.;20.0;;;;SKS;;;;3.0;;
afd;130122D;20140101;20250527;20260630;Hukommelsesklinikken - Glostrup;20.0;;;;SKS;;;;3.0;;
afd;130122E;20140101;20220314;20220322;Epilepsiklinik GLO;20.0;;;;SKS;;;;3.0;;
afd;130122F;20140101;20250527;20260630;Neurologisk Amb. GLO;20.0;;;;SKS;;;;3.0;;
afd;130122G;20140101;20191104;20191112;Neurorehab. amb. f. unge GLO;20.0;;;;SKS;;;;3.0;;
afd;130122H;20140101;20250527;20260630;Dansk Hovedpinecenter GLO;20.0;;;;SKS;;;;3.0;;
afd;130122K;20140101;20250527;20260630;Apopleksiforskning GLO;20.0;;;;SKS;;;;3.0;;
afd;130122L;20010101;20040106;20031231;Respirationscenter Øst, amb.;84.0;;;;SKS;;;;3.0;;
afd;130122L;20040101;20041029;20041231;Respirationscenter Øst, amb.;84.0;;;;SKS;;;;3.0;;
afd;130122M;20121201;20250527;20260630;Neurologisk Klinik N, Neuromuskulært Ambulatorium;20.0;;;;SKS;;;;3.0;;
afd;130122N;20230101;20250527;20260630;Neurologisk Akut Modtagelse GLO, senge;20.0;;;;SKS;;;;3.0;;
afd;130122O;20140101;20250527;20260630;Kl. f. bevægeforstyrrelser GLO;20.0;;;;SKS;;;;3.0;;
afd;130122P;20070101;20220304;20220312;Neurologisk Klinik, Amb. (N);20.0;;;;SKS;;;;3.0;;
afd;130122R;20140101;20200106;20200114;Neurorehab. amb. GLO;20.0;;;;SKS;;;;3.0;;
afd;130122S;20140101;20250527;20260630;Skleroseklinik GLO;20.0;;;;SKS;;;;3.0;;
afd;130122T;20140101;20250527;20260630;TCI og apopleksiamb. GLO;20.0;;;;SKS;;;;3.0;;
afd;130122U;20050101;20250527;20260630;Neurologisk klinik N, Udgående hospital;20.0;;;;SKS;;;;3.0;;
afd;130122V;20160101;20250527;20260630;Hukommelsesklinikken, Bornholm;20.0;;;;SKS;;;;3.0;;
afd;130123;20060101;20190118;20190126;Øjenklinikken, Ø;;;;;SKS;;;;3.0;;
afd;1301230;19760401;19760401;19781231;ØJENAFDELING E;44.0;;;;;;;;;;
afd;1301231;19770101;19770101;19771231;ØJENAFDELING TE, TAGENSVEJ;44.0;;;;;;;;;;
afd;1301231;19790101;19790101;19821231;ØJENAFDELING E;44.0;;;;;;;;;;
afd;1301231;19830101;19830101;19901231;ØJENAFDELING E;44.0;;;;;;;;;;
afd;1301231;19910101;19910101;19941231;ØJENAFDELING E;44.0;;;;;;;;;;
afd;1301231;19950101;19950101;19951231;ØJENAFDELING E;44.0;;;;;;;;;;
afd;1301231;19960101;19991124;19991231;ØJENAFDELING E, SENGEAFSNIT;44.0;;;;SKS;;;;3.0;;
afd;1301231;20000101;20190118;20190126;Øjenklinikken E, heldøgn;44.0;;;;SKS;;;;3.0;;
afd;1301232;19820101;19820101;19821231;NEUROOFTALMOLOGISK KLINIK;44.0;;;;;;;;;;
afd;1301232;19830101;19830101;19901231;NEUROOFTALMOLOGISK KLINIK;44.0;;;;;;;;;;
afd;1301232;19910101;19910101;19921231;NEUROOFTALMOLOGISK KLINIK;44.0;;;;;;;;;;
afd;1301232;19940101;19940101;19941231;NEUROOFTALMOLOGISK KLINIK;44.0;;;;;;;;;;
afd;1301232;19950101;19991124;19991231;NEUROOFTALMOLOGISK KLINIK;44.0;;;;SKS;;;;3.0;;
afd;1301233;19820101;19820101;19821231;ORTOPTISK KLINIK;44.0;;;;;;;;;;
afd;1301233;19830101;19830101;19901231;ORTOPTISK KLINIK;44.0;;;;;;;;;;
afd;1301233;19910101;19910101;19941231;ORTOPTISK KLINIK;44.0;;;;;;;;;;
afd;1301233;19950101;19991124;19991231;ORTOPTISK KLINIK;44.0;;;;SKS;;;;3.0;;
afd;1301233;20000101;20120726;20120831;Øjenklinikken E, ortoptisk funktion;44.0;;;;SKS;;;;3.0;;
afd;1301234;19820101;19820101;19821231;GLAUKOM KLINIK;44.0;;;;;;;;;;
afd;1301234;19830101;19830101;19901231;GLAUKOM KLINIK;44.0;;;;;;;;;;
afd;1301234;19910101;19910101;19941231;GLAUKOM KLINIK;44.0;;;;;;;;;;
afd;1301234;19950101;19991124;19991231;GLAUKOM KLINIK;44.0;;;;SKS;;;;3.0;;
afd;1301235;19820101;19820101;19821231;RETINOVITREALE KLINIK;44.0;;;;;;;;;;
afd;1301235;19830101;19830101;19901231;RETINOVITREALE KLINIK;44.0;;;;;;;;;;
afd;1301235;19910101;19910101;19941231;RETINOVITREALE KLINIK;44.0;;;;;;;;;;
afd;1301235;19950101;19991124;19991231;RETINOVITREALE KLINIK;44.0;;;;SKS;;;;3.0;;
afd;1301236;19840101;19840101;19841231;ØJENAFDELING E,DAGAFSNIT;44.0;;;;;;;;;;
afd;1301236;19870101;19870101;19901231;CORNEAFUNKTION;44.0;;;;;;;;;;
afd;1301236;19910101;19910101;19941231;CORNEAFUNKTION;44.0;;;;;;;;;;
afd;1301236;19950101;19991124;19991231;CORNEAFUNKTION;44.0;;;;SKS;;;;3.0;;
afd;1301237;19770101;19770101;19771231;ØJENAFDELING TE, AMB. TAGENSV.;44.0;;;;;;;;;;
afd;1301237;19820101;19820101;19821231;KONTAKTLINSEKLINIK;44.0;;;;;;;;;;
afd;1301237;19830101;19830101;19901231;KONTAKTLINSEKLINIK;44.0;;;;;;;;;;
afd;1301237;19910101;19910101;19921231;KONTAKTLINSEKLINIK;44.0;;;;;;;;;;
afd;1301237;19950101;19991124;19991231;ØJENAFDELING E, DELDØGN;44.0;;;;SKS;;;;3.0;;
afd;1301237;20000101;20020627;20020630;Øjenklinikken E, deldøgn;44.0;;;;SKS;;;;3.0;;
afd;1301238;19840101;19840101;19841231;FLYVEOFTALMOLOGISK KLINIK;44.0;;;;;;;;;;
afd;1301238;19950101;19991124;19991231;TUMORKLINIK;44.0;;;;SKS;;;;3.0;;
afd;1301238;20000101;20120726;20120831;Øjenklinikken E, tumorklinik;44.0;;;;SKS;;;;3.0;;
afd;1301239;19770101;19770101;19781231;ØJENAFDELING E, AMBULATORIUM;44.0;;;;;;;;;;
afd;1301239;19790101;19790101;19821231;ØJENAMBULATORIUM E;44.0;;;;;;;;;;
afd;1301239;19830101;19830101;19901231;ØJENAMBULATORIUM E;44.0;;;;;;;;;;
afd;1301239;19910101;19910101;19941231;ØJENAMBULATORIUM E;44.0;;;;;;;;;;
afd;1301239;19950101;19991124;19991231;ØJENAMBULATORIUM E;44.0;;;;SKS;;;;3.0;;
afd;1301239;20000101;20190118;20190126;Øjenklinikken E, ambulatorium;44.0;;;;SKS;;;;3.0;;
afd;130123B;19940101;20000404;19991231;Øjenklinikken E, børn, heldøgn;44.0;;;;SKS;;;;1.0;;
afd;130123B;20000101;20190118;20190126;Øjenklinikken E, børn, heldøgn;44.0;;;;SKS;;;;3.0;;
afd;130124;20060101;20250527;20260630;Klinik for Ergo- og Fysioterapi, T;;;;;SKS;;;;3.0;;
afd;1301240;19760401;19760401;19761231;ØJENAFDELING TE;44.0;;;;;;;;;;
afd;1301242;19950101;19991124;19991231;MED. ORTOP. AFD. T;12.0;1.0;;;SKS;;;;3.0;;
afd;1301242;20000101;20111215;20111223;Klinik for med. ortopædi og rehab. T, heldøgn;12.0;1.0;;;SKS;;;;3.0;;
afd;1301244;19950101;19991124;19991231;MED. ORTOP. AFD. T,REUM.KL.HKP;12.0;;;;SKS;;;;3.0;;
afd;1301245;19950101;19981203;19981231;MED.ORT.T,SEK.IDRÆT-/MOT.MED;12.0;1.0;;;SKS;;;;3.0;;
afd;1301245;20000101;20111215;20111223;Klinik for med. ortop. og rehab. T, idræts-/motionsmed.;12.0;1.0;;;SKS;;;;3.0;;
afd;1301246;19950101;19971117;19971231;MED.ORTOP.AFD.T,RYGC.DAGAFSNIT;12.0;;;;SKS;;;;3.0;;
afd;1301247;19950101;19971117;19971231;MED. ORTOP. AFD. T, RYGAMB.;12.0;;;;SKS;;;;3.0;;
afd;1301249;19840101;19840101;19851231;ØJENAFD.,AMB.,ØJE,FINSEN;44.0;;;;;;;;;;
afd;1301249;19950101;19991124;19991231;MED. ORTOP. AFD. T, AMB.;12.0;1.0;;;SKS;;;;3.0;;
afd;1301249;20000101;20111215;20111223;Klinik for med. ortopædi og rehab. T, amb.;12.0;1.0;;;SKS;;;;3.0;;
afd;130124A;20000101;20030128;20030131;Klinik for med. ortopædi og rehab. T, ergoterap.;12.0;1.0;;;SKS;;;;3.0;;
afd;130124A;20030201;20250527;20260630;Ergoterapi Bleg;98.0;;;;SKS;;;;3.0;;
afd;130124B;20000101;20030128;20030131;Klinik for med. ortopædi og rehab. T, fysioterap.;12.0;1.0;;;SKS;;;;3.0;;
afd;130124B;20030201;20250527;20260630;Fysioterapi Bleg;98.0;;;;SKS;;;;3.0;;
afd;130124C;20140101;20250527;20260630;Ergoterapi GLO;98.0;;;;SKS;;;;3.0;;
afd;130124D;20140101;20250527;20260630;Fysioterapi GLO;98.0;;;;SKS;;;;3.0;;
afd;130125;20060101;20250527;20260630;Ortopædkirurgisk Klinik, U;;;;;SKS;;;;3.0;;
afd;1301250;19760401;19760401;19781231;ORTOPÆD-KIRURGISK AFDELING U;42.0;30.0;;;;;;;;;
afd;1301250;20000101;20221123;20221201;Ortopædkir. klinik U, semiintensiv sengefunktion;42.0;30.0;;;SKS;;;;3.0;;
afd;1301251;19770101;19770101;19771231;AKUT MODTAGEAFDELING;0.0;;;;;;;;;;
afd;1301251;19780101;19780101;19781231;AKUT MODTAGEAFDELING;0.0;;;;;;;;;;
afd;1301251;19790101;19790101;19821231;AKUT MODTAGEAFD.;0.0;;;;;;;;;;
afd;1301251;19830101;19830101;19941231;AKUT MODTAGEAFDELING;99.0;;;;;;;;;;
afd;1301251;19950101;19991124;19991231;AKUT MODTAGEAFDELING;99.0;;;;SKS;;;;3.0;;
afd;1301252;19790101;19790101;19821231;ORTOPÆD-KIR. AFD. U;42.0;30.0;;;;;;;;;
afd;1301252;19830101;19830101;19831231;ORTOPÆD-KIR. AFD. U;42.0;;;;;;;;;;
afd;1301252;19840101;19840101;19871231;ORTOPÆD-KIR. AFD. U;42.0;30.0;;;;;;;;;
afd;1301252;19880101;19880101;19901231;ORTOPÆD-KIR. AFD. U;42.0;30.0;;;;;;;;;
afd;1301252;19910101;19910101;19941231;ORTOPÆD-KIR. AFD. U;42.0;30.0;;;;;;;;;
afd;1301252;19950101;19991124;19991231;ORTOPÆD-KIR. AFD. U;42.0;30.0;;;SKS;;;;3.0;;
afd;1301252;20000101;20250527;20260630;Ortopædkirurgisk klinik U, heldøgn;42.0;30.0;;;SKS;;;;3.0;;
afd;1301253;19790101;19790101;19821231;ORTOPÆD-KIR.AFD.,HÅND-KIR.AFSN;42.0;33.0;;;;;;;;;
afd;1301253;19830101;19830101;19871231;ORTOPÆD-KIR.AFD.,HÅND-KIR.AFSN;42.0;;;;;;;;;;
afd;1301253;19880101;19880101;19901231;ORTOPÆD-KIR.AFD.,HÅND-KIR.AFSN;42.0;;;;;;;;;;
afd;1301253;19910101;19910101;19941231;ORTOPÆD-KIR.AFD.,HÅND-KIR.AFSN;42.0;;;;;;;;;;
afd;1301253;19950101;19981203;19981231;ORTOPÆD-KIR.AFD.,HÅND-KIR.AFSN;42.0;;;;SKS;;;;3.0;;
afd;1301253;19990101;20000404;19991231;Ortopædkirurgisk klinik U, håndkirurgi, heldøgn;42.0;30.0;;;SKS;;;;1.0;;
afd;1301253;20000101;20250527;20260630;Ortopædkirurgisk klinik U, håndkirurgi, heldøgn;42.0;30.0;;;SKS;;;;3.0;;
afd;1301254;19830101;19830101;19831231;ORTOPÆD-KIR. AFD. U, BØRN;42.0;;;;;;;;;;
afd;1301254;19840101;19840101;19871231;ORTOPÆD-KIR. AFD. U, BØRN;42.0;30.0;;;;;;;;;
afd;1301254;19880101;19880101;19901231;ORTOPÆD-KIR. AFD. U, BØRN;42.0;30.0;;;;;;;;;
afd;1301254;19910101;19910101;19941231;ORTOPÆD-KIR. AFD. U, BØRN;42.0;30.0;;;;;;;;;
afd;1301254;19950101;19991124;19991231;ORTOPÆD-KIR. AFD. U, BØRN;42.0;30.0;;;SKS;;;;3.0;;
afd;1301254;20000101;20250527;20260630;Ortopædkirurgisk klinik U, børnekirurgi, heldøgn;42.0;30.0;;;SKS;;;;3.0;;
afd;1301255;19830101;19830101;19831231;ORTOPÆD-KIR. AMB. U, BØRN;42.0;;;;;;;;;;
afd;1301255;19840101;19840101;19871231;ORTOPÆD-KIR. AMB. U, BØRN;42.0;30.0;;;;;;;;;
afd;1301255;19880101;19880101;19901231;ORTOPÆD-KIR. AMB. U, BØRN;42.0;30.0;;;;;;;;;
afd;1301255;19910101;19910101;19921231;ORTOPÆD-KIR. AMB. U, BØRN;42.0;30.0;;;;;;;;;
afd;1301255;20000101;20111215;20111223;Ortopædkirurgisk klinik U, traumecenter;42.0;30.0;;;SKS;;;;3.0;;
afd;1301256;20000101;20020627;20020630;Ortopædkirurgisk klinik U, deldøgn;42.0;30.0;;;SKS;;;;3.0;;
afd;1301257;19790101;19790101;19821231;ORTOPÆD-KIR.AFD.,HÅND-KIR.AMB.;42.0;33.0;;;;;;;;;
afd;1301257;19830101;19830101;19871231;ORTOPÆD-KIR.AFD.,HÅND-KIR.AMB.;42.0;;;;;;;;;;
afd;1301257;19880101;19880101;19901231;ORTOPÆD-KIR.AFD.,HÅND-KIR.AMB.;42.0;;;;;;;;;;
afd;1301257;19910101;19910101;19921231;ORTOPÆD-KIR.AFD.,HÅND-KIR.AMB.;42.0;;;;;;;;;;
afd;1301258;19770101;19770101;19821231;SKADESTUEN;30.0;;;;;;;;;;
afd;1301258;19830101;19830101;19831231;SKADESTUEN;42.0;;;;;;;;;;
afd;1301258;19840101;19840101;19871231;SKADESTUEN;42.0;30.0;;;;;;;;;
afd;1301258;19880101;19880101;19901231;SKADESTUEN;42.0;30.0;;;;;;;;;
afd;1301258;19910101;19910101;19941231;SKADESTUEN;42.0;30.0;;;;;;;;;
afd;1301258;19950101;19991124;19991231;SKADESTUEN;42.0;30.0;;;SKS;;;;3.0;;
afd;1301258;20000101;20111215;20111223;Visiteret skadestue;42.0;30.0;;;SKS;;;;3.0;;
afd;1301259;19770101;19770101;19781231;ORTOPÆDISK-KIRURGISK AMB. U;42.0;;;;;;;;;;
afd;1301259;19790101;19790101;19821231;ORTOPÆD-KIR. AMB. U;42.0;30.0;;;;;;;;;
afd;1301259;19830101;19830101;19831231;ORTOPÆD-KIR. AMB. U;42.0;;;;;;;;;;
